contentId,recommendationTitle1,recommendationTitle2,recommendationTitle3,recommendationTitle4,recommendationTitle5
-2740396993975951758,Arquitetura de Microserviços habilitando APIs - Sensedia,Uma arquitetura de referência para a Internet das Coisas - Parte 1,Que novas oportunidades poderemos criar com Blockchain? - CIO,Uso de API's no mercado de serviços financeiros,Dez habilidades profissionais mais valorizadas em projetos de Internet das Coisas - CIO
-8512461968928613053,Bitcoin Accepted! German Energy Giant Enables Payments - CCN: Financial Bitcoin & Cryptocurrency News,Visa Introduces NFC-Enabled Payment Ring for Team Visa Sponsored Athletes to Use at Rio 2016 Olympic Games,Load Your Steam Wallet Using Bitcoin,PCI Compliance & Drupal Commerce: Which Payment Gateway Should I Choose?,Google Expands Android Pay APIs
-6005035774300213929,Introducing Google Cloud Shell's new code editor,Google Cloud Platform: The smart person's guide - TechRepublic,Now playing: New ISO security and privacy certifications for Google Cloud Platform,Spotify chooses Google Cloud Platform to power data infrastructure,What's the Best Cloud? Probably GCP
-2554512494756911972,Five questions boards should ask about IT in a digital world,Organizing for digital acceleration: Making a two-speed IT operating model work,An operating model for company-wide agile development,An operating model for company-wide agile development,Digital Leadership Is Not an Optional Part of Being a CEO
6615662748793536194,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio,Saiba como a Cisco está trabalhando com IoT e suas iniciativas para os empreendedores desse mercado - Startupi,Especialistas trazem tendências de UX para 2017 - KingHost,Gamification - por que somos motivados por mecânicas de jogos - Mochileiro Corporativo,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi
-8950763842769120954,22 Mobile Stats Everyone Should Know - DZone Mobile,Mobile marketing statistics 2016,Amex Canada Discovers 68% More Mobile-Driven Conversions With Cross-Device Measurement,The Mobile Growth Stack: 2017 Edition - Mobile Growth Stack,Six iconic retailers and their digital transformation journeys
7526364197140419661,4 Reasons Managers Should Spend More Time on Coaching,How to augment your career with leadership coaching,"Life Coach vs. Therapist, Learn the Difference | Tony Robbins",Your health insurance might score you an Apple Watch,Using artificial intelligence to revolutionize diabetes treatment
-6156751702010469220,Microsoft's mobile problem may not be a problem at all,How to use Windows 10's Task View and virtual desktops,Windows 10 Anniversary SDK is bringing exciting opportunities to developers,Introducing Docker for Windows Server 2016 - Docker Blog,So long MVP. Hello Minimum Loveable Product.
-6394075099886393346,How to use Docker to run ASP.NET Core apps on Google App Engine,Google: Here's how a software update knocked out our App Engine cloud | ZDNet,The Ultimate Solution to Versioning REST APIs: Content Negotiation,"Google Cloud Endpoints now generally available: a fast, scalable API gateway",Introducing the Google API Console
-4138575697540914268,Spotify chooses Google Cloud Platform to power data infrastructure,Introducing the new Google Play Music,Mapping the World of Music Using Machine Learning: Part 1 - iHeartRadio Tech Blog,The Spotify Blog,Building a technical career path at Spotify
-5027816744653977347,Apple Hiring for New Machine Learning Division Following Turi Acquisition,Apple Acquires Machine Learning Company Turi For $200 Million,Why AI consolidation will create the worst monopoly in US history,An Exclusive Look at How AI and Machine Learning Work at Apple - Backchannel,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots"
1590841424376000970,Ask a Female Engineer: Joining a Startup,Coca-Cola reportedly closes Founders startup incubator,3 Pillars of the Most Successful Tech Products,Linking the customer experience to value,The Real Product Market Fit
-8159730897893673528,What's the Best Cloud? Probably GCP,Amazon just released a Dash button for AWS IoT,Why Kubernetes may be a bigger threat to Amazon than Google's cloud - TechRepublic,How AWS came to be,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl
7962608766252092705,Natura está em busca de startups para gerar novos projetos e produtos - Startupi,Black Friday salva o ano do e-commerce,Natura inova e cria bot para auxiliar consumidores a escolherem presentes de natal - Startupi,MOBILE TIME - Nascem os primeiros chatbots brasileiros,Como o layout de aplicativos influencia o usuário e por que você deveria testá-lo - One Day Testing Blog
-78066964941874046,Standing on the Shoulders of Giants - Built to Adapt,Microservices: Real Architectural Patterns,Performance Testing in a Nutshell,7 Mistakes Most Beginners Make When A/B Testing,Taking Microservices Home - NGINX
-9128741757954228992,Why Walmart wants to buy Jet.com and what you need to know about the potential deal,Walmart compra startup para brigar com Amazon | EXAME.com,Six iconic retailers and their digital transformation journeys,Bixpy Jet is your personal water propulsion system,Por que o Walmart não é Walmart no Brasil
7681335193431615119,Vídeos motivacionais: os 21 vídeos mais incríveis.,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,7 motivos para você acordar às 5 da manhã - Tudo Pela Arte,"SINAIS do FUTURO imediato: #1, internet das coisas"
7612428320594238723,Dries Buytaert,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),Drupal 8.1.0 is now available,Drupal and ambitious digital experiences,The Risks and Rewards of Fully Decoupling Drupal | Acquia
-8947720860550700506,Por que o Walmart não é Walmart no Brasil,Black Friday salva o ano do e-commerce,"Como o e-commerce brasileiro pode, enfim, começar a lucrar",A saga do jovem CEO da Dasa,Especial: 5 startups brasileiras que podem tornar-se Unicórnios
-7722236679806608274,"Chrome 52 Beta: CSS containment, simpler performance measurement, streamable responses from service workers, and more options for web push",Introducing Casting into Hangouts,Chrome OS now has Material Design for the desktop,Google Expands Android Pay APIs,Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?
6285786669275987455,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",O tênue equilíbrio da equipe que desenha produtos digitais,Dr. consulta: uma revolução no setor da saúde,Campanha do Dicionário Houaiss pretende mudar a definição de família,[Books] Biblioteca FIXE: Sugestões de Leitura
8028897172674067530,Learn About the PHP Trends and Predictions for 2017,20 Awesome PHP Libraries For Early 2017,HHVM vs PHP 7 - The Competition Gets Closer - Kinsta,PHP 7 Support in PhpStorm 2016.2,Debugging WordPress: 11 Powerful Tips and Techniques
161784308223385549,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Jeff Seguros: SEGUROS E GAMES,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Crianças esquecidas no carro: quando nem a tecnologia pode ajudar | Tecnoblog,"SINAIS do FUTURO imediato: #1, internet das coisas"
6317717254029043123,SwiftCoders by Garric Nahapetian on iTunes,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,"Android N Developer Preview 2, out today! | Android Developers Blog","Android N Developer Preview 2, out today! | Android Developers Blog",Final Developer Preview before Android 7.0 Nougat begins rolling out | Android Developers Blog
-2587745393898245957,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,"SINAIS do FUTURO imediato: #1, internet das coisas",O que é benchmarking? Veja quando um concorrente se torna inspiração!,Dicas para aumentar produtividade: 14 dicas incríveis.,25 Coisas que Você Devia Começar a Fazer Agora que Tem 25 anos
-1634742667970363668,Google Cloud Platform for AWS Professionals,Google Cloud Platform: The smart person's guide - TechRepublic,What's the Best Cloud? Probably GCP,Google's Cloud Machine Learning service is now in public beta,"Google admits original enterprise cloud strategy was wrong, why it's gone in a different direction - TechRepublic"
-3705763041224967421,Conheça 20 atletas LGBT que vão competir nas Olimpíadas do Rio,Especial: O papel dos grandes provedores de TI na Rio 2016,Simples assim,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre
-8728075196312712282,Magic Leap has written our future in its patent filings,The Absolute Best Coffee in New York,I'm trying my hardest to slow the fuck down - HI MY NAME IS JON,6 Delicious Sports Snacks Approved by Athletes and Scientists,Ordering coffee in Italy: the 10 commandments
3099207916247126790,The Spotify Blog,Scalable Microservices with Kubernetes | Udacity,How AWS came to be,Performance Testing in a Nutshell,"Docker - Build, Ship, and Run Any App, Anywhere"
-4612605965384710183,"Hands-on: Google Assistant's Allo chatbot outdoes Cortana, Siri as your digital pal",Google I/O 2016 Preview: A Chrome/Android merger? Project Tango? VR?,Google I/O 2016: Android's failure to innovate hands a Apple free run at WWDC,The battle for the post-digital world,8 things to expect from Google's biggest event of the year
335910242745901755,Gmail e Inbox by Gmail terão suporte a e-mails com design responsivo | Google Discovery,Inbox by Gmail ganha formatação de texto | Google Discovery,Google Maps agora mostra se local tem entrada com acessibilidade | Google Discovery,"Google anuncia MODE, pulseiras com tecnologia snap-and-swap para Android Wear | Google Discovery",Seja esperto no trabalho: Melhore a comunicação na empresa com 12 robôs
-3678789633202302491,The Continuous Delivery Maturity Model,The Business Case for Continuous Delivery | Continuous Delivery | Atlassian,Introduction to release engineering,The Definitive Guide to Database Version Control,Build Quality In: The Key to Continuous Delivery in Kanban
-1573329182923097618,LPIC-OT DevOps Engineer | Linux Professional Institute,Evaluating the security of Drupal contrib modules,Big IT Rising,Keynotes from the O'Reilly Velocity Conference in New York 2016,"The Three R's of Enterprise Security: Rotate, Repave, and Repair - Built to Adapt"
1734266821019430183,WeChat's competitor to Slack has arrived,Google's artificial intelligence is going in the wrong direction,Conversational Banking; from branches to bots. - Chatbots Magazine,Bots won't replace apps. Better apps will replace apps.,The Conversational Economy Part 1: What's Causing the Bot Craze?
7191770005709670956,"Por dentro do Nubank, conheça os segredos da fintech mais festejada do país",Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,A minha viagem à Maternidade #tetodomundo,O dia em que tive mais medo de estar errada.,"SINAIS do FUTURO imediato: #1, internet das coisas"
-6397413461412629080,"""create-react-app"" and the future of creating React applications",Say Hello to React CDK - KADIRA VOICE,Creating Universal Windows Apps with React Native,How it feels to learn Javascript in 2016,Angular 2 versus React: There Will Be Blood - Free Code Camp
8326017498198914888,Como o Pokémon Go ajuda a explicar por que o Brasil é um país pobre,Por que o Walmart não é Walmart no Brasil,Como nasce um carro. | Volkswagen Magazine,O raio-x financeiro das empresas fofas,Startups matam. E suas vítimas são as empresas que ainda não entendem o que é a Economia do Acesso
